filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro
goa_nonexp_predictions.tsv	cellular_component	0.220	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.230	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.240	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.250	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.260	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.270	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.280	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.290	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.300	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.310	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.320	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.330	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.340	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.350	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.360	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.370	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.380	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.390	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.400	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.410	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.420	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.430	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.440	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.450	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.460	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.470	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.480	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.490	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.500	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.510	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.520	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.530	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.540	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.550	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.560	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.570	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.580	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.590	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.600	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.610	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.620	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.630	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.640	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.650	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.660	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.670	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.680	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.690	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.700	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.710	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.720	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.730	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.740	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.750	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.760	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.770	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.780	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.790	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.800	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.810	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.820	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.830	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.840	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.850	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.860	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.870	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.880	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.890	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.900	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.910	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.920	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.930	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.940	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.950	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.960	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.970	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.980	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
goa_nonexp_predictions.tsv	cellular_component	0.990	999.000	0.835	3.663	2.894	0.214	0.202	0.628	3.663	2.894	0.208	4.668	0.186	0.224	0.203
